tweet_id,brand,text,user,date,sentiment,likes,retweets,replies,followers,following,engagement_rate,hashtags,mentions,fake_label,ctr,conversion_rate,impressions,age,gender,location,interest
20148,Microsoft,Microsoft partners with another company,user_26,2024-06-21,negative,3617,2566,1094,58253,5337,0.0387,#ML #AI,,real,0.139,0.006,93581,32,Female,USA,Movies
20149,Samsung,Samsung sales skyrocket after announcement,user_82,2024-06-07,positive,7406,4449,17,195472,7345,0.0776,#Breaking #Tech,user_62 user_91 user_35,fake,0.2,0.013,95465,16,Other,UK,Finance
20150,OpenAI,OpenAI launches new AI feature,user_49,2024-03-17,negative,8105,3129,311,31652,7577,0.2665,#Trending,user_68 user_33,real,0.12,0.094,30412,16,Male,India,Shopping
20151,Netflix,Netflix introduces new service,user_22,2024-06-16,positive,12912,4901,1384,193169,6101,0.1505,#Tech #AI #Update,user_69 user_29,fake,0.04,0.063,85813,39,Other,Canada,Gaming
20152,Samsung,Samsung releases major update,user_97,2024-01-31,negative,12437,3398,1373,191726,5092,0.1618,#Breaking #Trending #Sale,user_30,fake,0.028,0.055,76876,32,Other,Australia,Shopping
20153,Samsung,Samsung trending across social media,user_44,2024-04-23,positive,8238,2169,546,359,1949,0.5401,#Trending #Tech,user_59,real,0.073,0.078,15252,31,Other,UK,Startups
20154,Meta,Meta sales skyrocket after announcement,user_37,2024-04-03,neutral,8307,2306,802,93212,7786,0.229,#AI #Tech,user_36,fake,0.197,0.025,36273,43,Other,Singapore,Movies
20155,Samsung,Samsung faces criticism online,user_73,2024-03-10,neutral,6709,4230,678,102424,797,0.0809,#Update,user_44 user_70 user_28,real,0.03,0.034,82932,44,Other,Germany,Tech
20156,Tesla,Tesla users complain about bug,user_88,2024-01-03,positive,792,252,1468,70595,825,0.0083,#ML #Tech #Sale,user_1 user_70 user_26,real,0.197,0.065,95632,31,Other,Germany,Shopping
20157,Microsoft,Microsoft introduces new service,user_54,2024-06-10,positive,5190,4532,613,56564,5990,0.0954,#Breaking #Trending #AI,user_75,fake,0.142,0.084,54411,57,Other,USA,Finance
20158,Amazon,Amazon announces new product,user_86,2024-01-21,negative,5341,2901,814,97970,3613,0.3652,#Tech,user_28 user_44 user_29,fake,0.064,0.098,14625,38,Female,India,Movies
20159,Apple,Apple partners with another company,user_26,2024-05-25,neutral,1753,1895,1501,41077,3231,0.1444,#Breaking,user_54,real,0.082,0.07,12138,43,Male,USA,Shopping
20160,Samsung,Samsung introduces new service,user_11,2024-04-01,neutral,1523,1929,1923,28239,7211,0.0314,#ML #Trending,user_28,fake,0.104,0.061,48545,27,Male,Canada,Shopping
20161,Samsung,Samsung users complain about bug,user_36,2024-01-07,neutral,3255,2849,1969,112537,7192,2.1095,#Launch #Breaking #Update,,real,0.12,0.099,1543,58,Male,Singapore,Finance
20162,Amazon,Amazon partners with another company,user_98,2024-03-20,neutral,10052,3637,742,143812,7556,0.1703,#Trending,user_37 user_18 user_88,fake,0.035,0.072,59034,46,Male,UK,Gaming
20163,Samsung,Samsung announces new product,user_75,2024-06-27,neutral,3915,1582,1410,15182,1000,0.0411,#ML #AI,user_68,fake,0.108,0.052,95297,22,Female,Canada,Shopping
20164,Apple,Apple sales skyrocket after announcement,user_12,2024-06-27,neutral,12068,1940,1594,47538,6707,0.3311,#Sale,user_61 user_90 user_6,fake,0.016,0.045,36449,35,Female,UK,Shopping
20165,Flipkart,Flipkart receives positive feedback,user_42,2024-07-11,neutral,14143,2241,694,53914,4380,0.2283,#Breaking #Update #Sale,user_76 user_85,fake,0.014,0.06,61952,21,Other,Australia,Finance
20166,Samsung,Samsung releases major update,user_80,2024-02-24,neutral,3264,285,1532,76184,3752,0.0409,#Tech,user_95,real,0.057,0.025,79877,38,Male,Canada,Tech
20167,Meta,Meta sales skyrocket after announcement,user_70,2024-04-06,positive,10535,4136,1657,120893,6911,0.3524,#AI,user_41,fake,0.053,0.021,29896,32,Female,Germany,Finance
20168,Netflix,Netflix users complain about bug,user_99,2024-01-27,positive,10422,3153,1212,82811,6169,0.1081,#Sale,user_99 user_19,real,0.044,0.088,96376,47,Other,USA,Tech
20169,Google,Google faces criticism online,user_6,2024-07-06,neutral,2561,440,1170,8802,3504,0.0748,#Launch #Breaking #AI,user_6 user_65,fake,0.086,0.038,34247,51,Male,USA,Startups
20170,Amazon,Amazon faces criticism online,user_95,2024-04-13,negative,7656,2923,1702,67029,5759,0.1152,#Breaking #Update #AI,user_7 user_69 user_65,real,0.049,0.077,66486,50,Other,USA,Tech
20171,Google,Google sales skyrocket after announcement,user_4,2024-07-12,negative,7582,1311,1924,149364,1405,0.0801,#Sale,,fake,0.144,0.037,94690,18,Female,Germany,Movies
20172,OpenAI,OpenAI faces criticism online,user_14,2024-05-11,neutral,943,2519,820,30313,7456,0.0128,#Launch,user_10 user_78 user_83,real,0.083,0.045,73924,22,Female,Canada,Shopping
20173,Google,Google sales skyrocket after announcement,user_79,2024-02-03,neutral,7031,2598,1851,137666,1570,0.1195,#Update #Breaking #Sale,user_58 user_99 user_40,fake,0.011,0.085,58827,24,Male,India,Tech
20174,Meta,Meta announces new product,user_96,2024-07-18,positive,1018,3512,1088,13807,2945,0.0107,#Launch,user_7 user_40,fake,0.018,0.06,95065,42,Other,Australia,Shopping
20175,Google,Google releases major update,user_84,2024-03-09,neutral,2292,3922,1044,56974,5711,0.0408,#Tech,,real,0.193,0.046,56212,27,Other,Singapore,Finance
20176,Tesla,Tesla receives positive feedback,user_37,2024-01-09,negative,2716,1049,333,5466,5425,0.0431,#Tech #Launch,user_92,fake,0.026,0.007,63080,57,Other,Canada,Shopping
20177,Netflix,Netflix receives positive feedback,user_98,2024-07-13,positive,12026,2366,44,170194,7422,0.213,#Update #ML,,fake,0.111,0.029,56459,50,Male,Germany,Startups
20178,OpenAI,OpenAI announces new product,user_44,2024-01-19,positive,2501,2979,1535,108777,7012,0.039,#Breaking #Update,user_40 user_27,real,0.148,0.098,64188,48,Other,USA,Movies
20179,Google,Google trending across social media,user_47,2024-06-20,neutral,6225,4911,1756,186573,5428,0.0741,#Launch #Breaking,user_66 user_2 user_19,fake,0.097,0.091,84010,26,Female,USA,Movies
20180,Tesla,Tesla releases major update,user_54,2024-05-11,neutral,14355,4728,1132,125863,2504,0.1732,#Trending #Launch,user_50 user_96 user_16,fake,0.032,0.093,82883,50,Female,Canada,Tech
20181,Microsoft,Microsoft trending across social media,user_51,2024-01-19,neutral,1784,3269,1542,41898,6495,0.0242,#Breaking #Tech #Trending,,real,0.099,0.063,73655,38,Female,Germany,Shopping
20182,Microsoft,Microsoft partners with another company,user_67,2024-06-09,negative,1108,2811,1258,189712,220,0.0122,#AI #Tech #Trending,,real,0.183,0.025,90781,41,Male,Canada,Movies
20183,OpenAI,OpenAI faces criticism online,user_3,2024-05-14,neutral,5164,1870,538,182939,4873,0.225,#Update,user_82,real,0.06,0.067,22954,29,Male,Germany,Shopping
20184,OpenAI,OpenAI trending across social media,user_28,2024-05-05,positive,13305,2678,247,56490,7331,0.1337,#Update,user_94 user_10 user_20,fake,0.17,0.026,99539,52,Other,India,Tech
20185,Flipkart,Flipkart users complain about bug,user_44,2024-05-08,neutral,7942,163,1696,33301,3922,1.6713,#AI #Launch #Update,user_49 user_57,fake,0.194,0.056,4752,54,Male,UK,Tech
20186,Tesla,Tesla partners with another company,user_45,2024-06-04,neutral,9175,3858,835,1236,101,0.3223,#Breaking,,real,0.1,0.086,28468,47,Other,Canada,Tech
20187,Samsung,Samsung introduces new service,user_58,2024-03-22,neutral,14615,4056,1329,196368,515,0.2319,#ML #Launch,user_57,real,0.144,0.084,63013,54,Other,Germany,Shopping
20188,Samsung,Samsung trending across social media,user_52,2024-03-10,neutral,7553,2885,1393,4783,100,0.0791,#Trending #Update,,fake,0.083,0.073,95457,53,Other,USA,Tech
20189,Netflix,Netflix receives positive feedback,user_39,2024-01-17,neutral,12158,3275,179,2509,2648,0.145,#Breaking #Launch,user_47 user_72 user_64,real,0.039,0.044,83832,18,Other,Germany,Shopping
20190,Flipkart,Flipkart trending across social media,user_100,2024-05-16,neutral,300,2390,1571,116910,4737,0.0073,#Tech #Trending #Update,user_14 user_78,fake,0.155,0.027,41250,38,Other,Australia,Movies
20191,Tesla,Tesla launches new AI feature,user_97,2024-02-21,negative,5587,2983,1109,121317,4486,0.0892,#Update #ML #Sale,user_81 user_27 user_42,fake,0.156,0.098,62605,52,Female,Canada,Gaming
20192,Tesla,Tesla users complain about bug,user_72,2024-02-20,neutral,5431,3093,1904,183338,2670,0.1234,#Breaking #ML #Update,user_31 user_62 user_95,real,0.024,0.093,43994,35,Male,Canada,Startups
20193,Netflix,Netflix receives positive feedback,user_51,2024-04-10,negative,11997,1618,1605,70708,6357,0.9671,#Trending,user_21 user_76 user_88,fake,0.177,0.051,12405,20,Other,UK,Tech
20194,Microsoft,Microsoft faces criticism online,user_14,2024-07-06,positive,1598,4083,844,153117,1377,0.0386,#AI #Launch,user_38 user_2,fake,0.147,0.016,41409,49,Other,Australia,Shopping
20195,Meta,Meta partners with another company,user_90,2024-07-13,neutral,4054,1234,1250,66138,2355,0.0447,#Breaking,user_20,fake,0.176,0.023,90605,42,Male,USA,AI
20196,OpenAI,OpenAI users complain about bug,user_70,2024-01-25,positive,3483,3840,1141,110495,5858,0.0637,#Update #Sale,,fake,0.183,0.09,54673,50,Female,Germany,Finance
20197,Samsung,Samsung partners with another company,user_95,2024-06-16,positive,13673,3402,1199,34292,3160,0.1387,#Sale #AI #ML,,fake,0.121,0.09,98586,52,Male,Canada,Startups
20198,Netflix,Netflix receives positive feedback,user_86,2024-07-19,neutral,283,4879,398,641,2521,0.0046,#Trending #Update,,fake,0.161,0.066,61026,28,Other,Germany,AI
20199,Microsoft,Microsoft faces criticism online,user_2,2024-05-01,neutral,12932,3819,1693,125043,6389,0.3136,#Launch,,fake,0.153,0.081,41239,35,Female,Australia,AI
20200,Google,Google faces criticism online,user_22,2024-01-16,negative,13529,3071,1173,35491,3301,1.3671,#Sale #Breaking,user_51 user_53,fake,0.116,0.093,9896,33,Other,Singapore,Finance
20201,OpenAI,OpenAI users complain about bug,user_69,2024-03-28,neutral,2518,3827,1259,58826,6915,0.0386,#ML,user_90,real,0.199,0.075,65233,28,Male,USA,Movies
20202,Flipkart,Flipkart sales skyrocket after announcement,user_21,2024-01-25,positive,11307,1356,712,147034,7323,0.1203,#ML #AI #Sale,user_57 user_100,fake,0.04,0.081,93963,26,Other,UK,Startups
20203,Amazon,Amazon trending across social media,user_25,2024-04-09,neutral,2545,169,890,55829,3403,0.0612,#AI #Trending,user_24 user_25 user_96,fake,0.196,0.084,41553,51,Male,UK,Gaming
20204,Meta,Meta sales skyrocket after announcement,user_40,2024-03-10,positive,8981,4589,1827,189842,3177,0.8692,#Trending #Tech #Launch,user_100 user_90,fake,0.057,0.03,10333,39,Other,UK,Tech
20205,OpenAI,OpenAI releases major update,user_52,2024-05-19,negative,3211,1570,1595,164304,212,0.0631,#Sale,user_94 user_83,fake,0.125,0.061,50867,59,Other,India,Movies
20206,Tesla,Tesla announces new product,user_86,2024-01-01,positive,11503,2462,376,26999,3468,1.0078,#Launch,user_12,real,0.128,0.053,11414,58,Female,Germany,Gaming
20207,Apple,Apple sales skyrocket after announcement,user_11,2024-07-03,negative,3983,1626,1425,63707,4748,0.0525,#Trending,user_53,real,0.178,0.096,75860,41,Male,Australia,Gaming
20208,Amazon,Amazon partners with another company,user_39,2024-02-17,negative,8231,2088,911,129104,5471,0.2165,#Update #Trending,user_56 user_100 user_25,real,0.181,0.04,38017,41,Female,Australia,AI
20209,Amazon,Amazon announces new product,user_27,2024-01-25,positive,1074,1964,870,134269,862,0.0304,#Launch #ML,user_63 user_15 user_5,real,0.129,0.024,35297,16,Male,UK,Movies
20210,Tesla,Tesla launches new AI feature,user_45,2024-03-14,positive,7788,3123,1400,191365,7116,0.3391,#Update,user_32 user_26,fake,0.177,0.01,22970,37,Other,Germany,Startups
20211,OpenAI,OpenAI releases major update,user_87,2024-01-09,positive,306,1551,1389,25107,5950,0.0067,#Breaking #Trending,user_96 user_21 user_12,real,0.148,0.079,45700,41,Female,USA,Shopping
20212,Apple,Apple trending across social media,user_77,2024-05-17,neutral,4479,1944,1313,123687,6861,0.1575,#Trending,user_99 user_35 user_20,real,0.086,0.059,28433,29,Female,USA,Startups
20213,Google,Google receives positive feedback,user_51,2024-02-10,positive,583,2025,1708,110398,469,0.008,#Update #Sale #Breaking,,real,0.067,0.069,73146,21,Male,Canada,Gaming
20214,Netflix,Netflix partners with another company,user_27,2024-07-02,negative,378,4525,404,65031,5330,0.0056,#Update #Trending #AI,user_10 user_39,fake,0.045,0.009,68012,54,Female,UK,Gaming
20215,Tesla,Tesla trending across social media,user_86,2024-04-30,positive,5643,1856,991,13354,4094,0.7101,#Trending #Tech #ML,user_100 user_73,real,0.158,0.067,7947,27,Other,Canada,Shopping
20216,Google,Google trending across social media,user_16,2024-03-24,negative,8328,2390,1851,16550,7878,0.0973,#Launch,user_67 user_16,real,0.035,0.053,85621,35,Other,Australia,Startups
20217,Apple,Apple releases major update,user_55,2024-02-08,negative,10245,980,666,190939,7469,0.2523,#ML #Update,user_98,real,0.181,0.017,40599,33,Other,Singapore,AI
20218,Google,Google receives positive feedback,user_9,2024-04-27,positive,12404,1105,303,62388,5256,0.3051,#Sale #ML,,fake,0.122,0.023,40660,43,Female,Singapore,Shopping
20219,Samsung,Samsung faces criticism online,user_64,2024-07-12,neutral,3968,3340,575,50333,5178,0.0747,#Update,user_86 user_63,real,0.022,0.052,53090,21,Male,UK,Movies
20220,Flipkart,Flipkart users complain about bug,user_39,2024-01-13,negative,9268,3957,1757,74743,2341,1.1711,#Tech #Launch,user_47,fake,0.138,0.062,7914,35,Other,Singapore,Movies
20221,Flipkart,Flipkart releases major update,user_23,2024-05-14,positive,4543,146,864,194504,5071,0.0707,#Sale,,fake,0.146,0.06,64283,30,Female,Australia,Startups
20222,Samsung,Samsung faces criticism online,user_45,2024-02-14,neutral,12508,4892,1938,196048,108,0.229,#ML #Launch,,fake,0.107,0.085,54615,38,Female,Germany,AI
20223,Netflix,Netflix faces criticism online,user_76,2024-02-18,neutral,11570,4241,756,94546,6787,0.1866,#Update #Trending #Breaking,user_55 user_45,real,0.011,0.082,62005,23,Other,Singapore,AI
20224,Samsung,Samsung faces criticism online,user_60,2024-06-03,negative,12936,217,326,1945,1760,0.2502,#ML #AI,user_82 user_79 user_43,fake,0.179,0.091,51707,16,Other,Canada,Gaming
20225,Tesla,Tesla faces criticism online,user_34,2024-01-10,negative,8047,3207,785,61820,4479,1.7005,#Launch #Breaking #Sale,user_2 user_67 user_28,fake,0.014,0.032,4732,45,Other,Singapore,AI
20226,Samsung,Samsung faces criticism online,user_3,2024-01-30,positive,10129,4478,942,117670,3403,0.2085,#Sale,user_43,real,0.109,0.088,48586,44,Female,Australia,Tech
20227,Samsung,Samsung receives positive feedback,user_17,2024-02-09,positive,6182,962,709,43393,3439,0.0756,#Breaking #Update #AI,,real,0.062,0.015,81744,31,Female,Singapore,Shopping
20228,Google,Google receives positive feedback,user_79,2024-06-21,negative,12759,3962,1635,130345,3265,0.3021,#Sale #Trending #ML,,fake,0.175,0.062,42241,35,Male,USA,Gaming
20229,Meta,Meta faces criticism online,user_71,2024-02-11,neutral,5104,3543,1650,145890,2614,0.0525,#Sale #Breaking,user_86,fake,0.194,0.034,97309,28,Female,USA,AI
20230,Google,Google partners with another company,user_28,2024-01-20,positive,1753,2493,1163,157718,5376,0.0386,#ML,,fake,0.106,0.099,45430,40,Female,Canada,Finance
20231,Tesla,Tesla releases major update,user_59,2024-05-23,positive,4592,410,1647,24218,1959,0.0917,#Sale #ML,user_55 user_11 user_54,real,0.087,0.037,50063,16,Male,Germany,Shopping
20232,Amazon,Amazon sales skyrocket after announcement,user_74,2024-05-26,negative,10496,1564,881,65241,592,0.19,#Trending #Sale,user_32 user_59,real,0.03,0.041,55245,52,Male,Singapore,Shopping
20233,Apple,Apple launches new AI feature,user_59,2024-01-24,negative,14165,1639,408,135995,2537,0.1934,#Launch #Tech,user_38 user_52,fake,0.062,0.058,73258,39,Male,Canada,Finance
20234,Meta,Meta faces criticism online,user_42,2024-02-18,neutral,5949,2222,893,106684,128,0.2997,#Trending #Sale,user_90,fake,0.063,0.09,19852,18,Other,USA,Shopping
20235,Netflix,Netflix faces criticism online,user_7,2024-04-08,negative,13063,2329,919,78091,6593,0.2111,#ML #Tech,user_6 user_74,fake,0.018,0.081,61869,37,Other,Canada,Shopping
20236,Flipkart,Flipkart users complain about bug,user_74,2024-04-25,neutral,7257,3238,1656,18940,2519,0.0903,#Trending #Tech #AI,user_44 user_23,fake,0.06,0.017,80373,24,Female,UK,Finance
20237,OpenAI,OpenAI users complain about bug,user_13,2024-01-31,negative,2260,4262,850,36645,7396,0.0421,#Trending #Launch,,fake,0.126,0.055,53720,37,Male,Germany,Tech
20238,Netflix,Netflix receives positive feedback,user_43,2024-07-08,negative,14827,2016,1989,88728,6973,1.0678,#Trending #ML #Update,user_39,fake,0.046,0.099,13886,52,Female,Singapore,Finance
20239,Apple,Apple users complain about bug,user_68,2024-01-30,neutral,14773,4708,568,43859,4250,0.8333,#Sale,user_41 user_74,fake,0.172,0.083,17729,38,Other,UK,Movies
20240,Apple,Apple sales skyrocket after announcement,user_81,2024-05-28,neutral,7301,4583,1370,23529,334,0.1146,#Tech #Breaking #AI,user_38 user_11,real,0.016,0.052,63688,52,Other,Canada,Finance
20241,OpenAI,OpenAI announces new product,user_96,2024-05-08,neutral,7833,36,999,112000,4778,0.1915,#Tech #Launch,user_61 user_77,real,0.091,0.018,40908,35,Other,UK,AI
20242,Meta,Meta sales skyrocket after announcement,user_25,2024-01-25,negative,5428,1692,1339,134150,6499,0.0576,#Tech #AI,user_73 user_54,fake,0.132,0.063,94255,27,Female,USA,Tech
20243,Tesla,Tesla releases major update,user_39,2024-03-31,positive,1973,3152,1534,18418,3845,0.0317,#Update #AI #ML,user_17 user_62,fake,0.022,0.053,62335,36,Female,Australia,AI
20244,Meta,Meta trending across social media,user_55,2024-03-13,neutral,14037,3995,116,76639,7308,0.1723,#AI #Launch #ML,user_3 user_32 user_10,fake,0.154,0.048,81478,49,Female,Canada,Movies
20245,OpenAI,OpenAI introduces new service,user_15,2024-05-10,positive,11210,1872,540,113696,3405,0.5684,#ML #AI #Tech,user_74 user_91,fake,0.123,0.058,19721,39,Other,UK,Movies
20246,OpenAI,OpenAI users complain about bug,user_6,2024-03-14,neutral,12042,3106,452,80334,1053,0.8469,#Launch #ML #Tech,user_11 user_21,real,0.168,0.063,14219,56,Male,Australia,Movies
20247,Apple,Apple launches new AI feature,user_27,2024-03-30,positive,14489,17,170,21438,5930,0.2647,#Tech #AI,user_69 user_84,fake,0.017,0.042,54733,25,Female,Singapore,Shopping
20248,Google,Google partners with another company,user_28,2024-07-18,positive,3854,600,1966,57694,2336,0.0681,#AI,,fake,0.042,0.06,56612,29,Male,Canada,Startups
20249,Microsoft,Microsoft sales skyrocket after announcement,user_51,2024-02-27,negative,806,372,454,13650,5346,0.0123,#AI #ML,,fake,0.134,0.088,65478,27,Female,Australia,AI
20250,Tesla,Tesla sales skyrocket after announcement,user_4,2024-07-08,positive,11608,2202,1431,154823,6361,0.2232,#Breaking #Trending,,fake,0.176,0.072,52017,44,Male,USA,Movies
